Date,AFRM,PYPL,SQ
2023-05-11,12.470000267028809,64.03197479248047,
2023-05-12,12.069999694824219,61.5477180480957,
2023-05-15,12.800000190734863,62.10642623901367,
2023-05-16,12.390000343322754,60.65977096557617,
2023-05-17,13.15999984741211,61.3182487487793,
2023-05-18,14.6899995803833,61.12868881225586,
2023-05-19,13.760000228881836,60.77949142456055,
2023-05-22,14.529999732971191,62.88462448120117,
2023-05-23,14.40999984741211,61.85700225830078,
2023-05-24,14.300000190734863,61.65746307373047,
2023-05-25,13.710000038146973,59.23306655883789,
2023-05-26,14.079999923706055,60.08110809326172,
2023-05-30,14.739999771118164,61.90688705444336,
2023-05-31,14.859999656677246,61.84702682495117,
2023-06-01,14.579999923706055,62.904579162597656,
2023-06-02,15.699999809265137,63.81248092651367,
2023-06-05,15.550000190734863,64.36121368408203,
2023-06-06,15.819999694824219,64.87003326416016,
2023-06-07,16.200000762939453,63.89229965209961,
2023-06-08,18.850000381469727,64.09183502197266,
2023-06-09,17.389999389648438,63.34356689453125,
2023-06-12,18.260000228881836,63.583011627197266,
2023-06-13,18.739999771118164,63.41340637207031,
2023-06-14,17.040000915527344,63.453311920166016,
2023-06-15,17.280000686645508,65.6981201171875,
2023-06-16,16.670000076293945,66.27678680419922,
2023-06-20,16.049999237060547,68.73110961914062,
2023-06-21,15.5,68.03273010253906,
2023-06-22,14.890000343322754,68.41184997558594,
2023-06-23,14.8100004196167,66.78561401367188,
2023-06-26,14.84000015258789,66.2867660522461,
2023-06-27,15.199999809265137,66.0772476196289,
2023-06-28,15.479999542236328,65.8777084350586,
2023-06-29,15.380000114440918,65.70809936523438,
2023-06-30,15.329999923706055,66.57609558105469,
2023-07-03,16.1200008392334,67.94293212890625,
2023-07-05,15.420000076293945,68.69120025634766,
2023-07-06,13.789999961853027,65.98745727539062,
2023-07-07,13.649999618530273,66.63595581054688,
2023-07-10,14.779999732971191,69.12020874023438,
2023-07-11,16.209999084472656,70.45712280273438,
2023-07-12,16.360000610351562,70.42718505859375,
2023-07-13,17.450000762939453,72.22303771972656,
2023-07-14,16.389999389648438,71.93370819091797,
2023-07-17,17.1200008392334,73.32050323486328,
2023-07-18,17.040000915527344,74.19847869873047,
2023-07-19,17.649999618530273,74.04882049560547,
2023-07-20,17.1200008392334,72.8515853881836,
2023-07-21,17.1200008392334,72.8216552734375,
2023-07-24,17.06999969482422,73.5200424194336,
2023-07-25,17.600000381469727,72.7917251586914,
2023-07-26,17.729999542236328,73.2606430053711,
2023-07-27,16.43000030517578,71.8638687133789,
2023-07-28,17.270000457763672,73.80937194824219,
2023-07-31,19.389999389648438,75.64512634277344,
2023-08-01,19.610000610351562,75.35579681396484,
2023-08-02,17.770000457763672,73.03116607666016,
2023-08-03,17.450000762939453,64.03197479248047,
2023-08-04,16.690000534057617,62.60527420043945,
2023-08-07,15.65999984741211,64.27142333984375,
2023-08-08,15.800000190734863,63.04425811767578,
2023-08-09,15.520000457763672,61.876956939697266,
2023-08-10,14.989999771118164,62.64518356323242,
2023-08-11,15.15999984741211,61.39806365966797,
2023-08-14,15.130000114440918,63.12407302856445,
2023-08-15,14.5,59.33283996582031,
2023-08-16,14.369999885559082,59.542354583740234,
2023-08-17,14.220000267028809,58.46484375,
2023-08-18,14.5,59.28295135498047,
2023-08-21,14.649999618530273,59.372745513916016,
2023-08-22,14.220000267028809,60.83935546875,
2023-08-23,14.510000228881836,61.6175537109375,
2023-08-24,13.8100004196167,60.569976806640625,
2023-08-25,17.790000915527344,61.04887008666992,
2023-08-28,17.950000762939453,61.52776336669922,
2023-08-29,19.149999618530273,62.35585021972656,
2023-08-30,20.030000686645508,63.27372741699219,
2023-08-31,20.809999465942383,62.36582565307617,
2023-09-01,21.860000610351562,63.42338180541992,
2023-09-05,21.93000030517578,63.59299087524414,
2023-09-06,22.100000381469727,62.65515899658203,
2023-09-07,22.479999542236328,61.5078125,
2023-09-08,22.469999313354492,60.83935546875,
2023-09-11,23.56999969482422,61.787166595458984,
2023-09-12,23.8700008392334,62.66513442993164,
2023-09-13,23.350000381469727,62.695064544677734,
2023-09-14,23.6200008392334,64.29137420654297,
2023-09-15,24.3700008392334,64.06190490722656,
2023-09-18,25.010000228881836,62.79483413696289,
2023-09-19,23.75,62.04656219482422,
2023-09-20,23.100000381469727,60.71963119506836,
2023-09-21,21.25,58.484798431396484,
2023-09-22,20.18000030517578,57.74650573730469,
2023-09-25,20.219999313354492,58.724246978759766,
2023-09-26,19.90999984741211,58.79408264160156,
2023-09-27,20.260000228881836,57.2077522277832,
2023-09-28,20.850000381469727,58.045814514160156,
2023-09-29,21.270000457763672,58.32516860961914,
2023-10-02,20.450000762939453,58.4249382019043,
2023-10-03,18.280000686645508,57.167842864990234,
2023-10-04,17.899999618530273,58.434913635253906,
2023-10-05,17.510000228881836,57.34742736816406,
2023-10-06,17.940000534057617,57.63676071166992,
2023-10-09,18.790000915527344,57.82632064819336,
2023-10-10,19.700000762939453,57.586875915527344,
2023-10-11,20.1299991607666,57.936065673828125,
2023-10-12,18.600000381469727,56.22502136230469,
2023-10-13,18.0,55.62141799926758,
2023-10-16,18.8799991607666,56.868534088134766,
2023-10-17,19.969999313354492,57.028167724609375,
2023-10-18,18.799999237060547,55.671302795410156,
2023-10-19,18.290000915527344,54.68358612060547,
2023-10-20,18.25,53.26686096191406,
2023-10-23,18.5,53.326725006103516,
2023-10-24,19.559999465942383,54.11490249633789,
2023-10-25,16.639999389648438,51.371246337890625,
2023-10-26,17.420000076293945,51.63064193725586,
2023-10-27,16.93000030517578,50.273780822753906,
2023-10-30,17.100000381469727,50.93225860595703,
2023-10-31,17.610000610351562,51.68052673339844,
2023-11-01,17.610000610351562,51.54085159301758,
2023-11-02,21.040000915527344,54.93301010131836,
2023-11-03,22.43000030517578,55.97060775756836,
2023-11-06,21.709999084472656,54.494022369384766,
2023-11-07,22.09000015258789,54.50400161743164,
2023-11-08,21.760000228881836,54.952964782714844,
2023-11-09,24.860000610351562,54.154808044433594,
2023-11-10,22.43000030517578,54.643680572509766,
2023-11-13,22.8799991607666,54.26455307006836,
2023-11-14,25.559999465942383,56.54927444458008,
2023-11-15,25.979999542236328,58.11565399169922,
2023-11-16,24.540000915527344,56.68894958496094,
2023-11-17,24.790000915527344,56.40959548950195,
2023-11-20,25.459999084472656,56.858558654785156,
2023-11-21,25.030000686645508,55.2722282409668,
2023-11-22,25.56999969482422,56.21005630493164,
2023-11-24,26.229999542236328,55.63139343261719,
2023-11-27,29.3700008392334,56.25994110107422,
2023-11-28,32.75,58.33514404296875,
2023-11-29,34.119998931884766,57.836299896240234,
2023-11-30,34.40999984741211,57.47712707519531,
2023-12-01,37.66999816894531,59.51242446899414,
2023-12-04,38.560001373291016,59.71195983886719,
2023-12-05,38.189998626708984,57.78641128540039,
2023-12-06,38.380001068115234,59.3927001953125,
2023-12-07,39.40999984741211,58.34511947631836,
2023-12-08,42.06999969482422,58.80405807495117,
2023-12-11,39.91999816894531,58.903831481933594,
2023-12-12,39.52000045776367,58.75417709350586,
2023-12-13,44.400001525878906,61.587623596191406,
2023-12-14,44.84000015258789,61.72730255126953,
2023-12-15,43.970001220703125,61.118709564208984,
2023-12-18,43.70000076293945,61.32822799682617,
2023-12-19,50.459999084472656,62.86467361450195,
2023-12-20,45.5099983215332,61.59760284423828,
2023-12-21,47.939998626708984,61.916866302490234,
2023-12-22,49.060001373291016,61.69737243652344,
2023-12-26,50.040000915527344,62.415714263916016,
2023-12-27,51.2400016784668,62.53543472290039,
2023-12-28,51.38999938964844,62.934513092041016,
2023-12-29,49.13999938964844,61.26836395263672,
2024-01-02,46.599998474121094,61.3182487487793,
2024-01-03,43.4900016784668,58.49477767944336,
2024-01-04,42.5,58.31519317626953,
2024-01-05,43.0099983215332,59.98133850097656,
2024-01-08,45.34000015258789,61.59760284423828,
2024-01-09,44.06999969482422,60.90919494628906,
2024-01-10,43.560001373291016,60.819400787353516,
2024-01-11,42.810001373291016,61.208499908447266,
2024-01-12,41.790000915527344,60.859310150146484,
2024-01-16,40.97999954223633,58.31519317626953,
2024-01-17,41.0099983215332,59.751869201660156,
2024-01-18,40.13999938964844,61.94679641723633,
2024-01-19,42.17499923706055,65.6681900024414,
2024-01-22,44.349998474121094,63.59299087524414,
2024-01-23,41.880001068115234,64.6305923461914,
2024-01-24,40.4900016784668,62.87465286254883,
2024-01-25,40.709999084472656,60.569976806640625,
2024-01-26,41.34000015258789,61.637508392333984,
2024-01-29,43.77000045776367,63.61294174194336,
2024-01-30,42.72999954223633,63.53312683105469,
2024-01-31,40.5099983215332,61.208499908447266,
2024-02-01,39.66999816894531,61.876956939697266,
2024-02-02,41.0099983215332,62.276031494140625,
2024-02-05,41.54999923706055,61.39806365966797,
2024-02-06,43.43000030517578,63.56305694580078,
2024-02-07,44.61000061035156,63.094146728515625,
2024-02-08,49.220001220703125,56.00054168701172,
2024-02-09,43.86000061035156,58.77412796020508,
2024-02-12,45.0,59.95140838623047,
2024-02-13,39.75,58.12562561035156,
2024-02-14,40.9900016784668,58.734222412109375,
2024-02-15,41.560001373291016,59.56230926513672,
2024-02-16,38.13999938964844,59.003597259521484,
2024-02-20,37.9900016784668,58.49477767944336,
2024-02-21,36.66999816894531,57.34742736816406,
2024-02-22,37.33000183105469,58.21541976928711,
2024-02-23,36.97999954223633,59.02355194091797,
2024-02-26,37.349998474121094,59.19316482543945,
2024-02-27,39.29999923706055,60.02124786376953,
2024-02-28,37.5,60.11103820800781,
2024-02-29,37.52000045776367,60.20083236694336,
2024-03-01,38.0099983215332,60.40037155151367,
2024-03-04,37.66999816894531,59.8416633605957,
2024-03-05,36.02000045776367,58.13560485839844,
2024-03-06,36.869998931884766,57.9859504699707,
2024-03-07,36.59000015258789,58.365074157714844,
2024-03-08,38.7599983215332,58.873897552490234,
2024-03-11,37.209999084472656,59.94143295288086,
2024-03-12,37.52000045776367,59.891544342041016,
2024-03-13,38.790000915527344,62.305965423583984,
2024-03-14,33.41999816894531,62.854698181152344,
2024-03-15,33.709999084472656,62.705039978027344,
2024-03-18,34.209999084472656,64.08186340332031,
2024-03-19,33.91999816894531,62.86467361450195,
2024-03-20,37.790000915527344,64.89997100830078,
2024-03-21,37.5099983215332,65.98745727539062,
2024-03-22,36.040000915527344,64.62061309814453,
2024-03-25,36.630001068115234,65.8477783203125,
2024-03-26,37.33000183105469,66.51622772216797,
2024-03-27,36.720001220703125,66.41646575927734,
2024-03-28,37.2599983215332,66.83549499511719,
2024-04-01,34.83000183105469,64.88001251220703,
2024-04-02,34.09000015258789,64.51087188720703,
2024-04-03,33.65999984741211,65.18929290771484,
2024-04-04,32.11000061035156,64.39114379882812,
2024-04-05,32.869998931884766,64.99974060058594,
2024-04-08,34.11000061035156,66.1869888305664,
2024-04-09,35.369998931884766,66.84547424316406,
2024-04-10,33.56999969482422,65.7280502319336,
2024-04-11,33.79999923706055,65.64823913574219,
2024-04-12,32.619998931884766,64.44102478027344,
2024-04-15,31.059999465942383,63.36351776123047,
2024-04-16,30.920000076293945,63.28370666503906,
2024-04-17,30.8700008392334,63.11409378051758,
2024-04-18,31.149999618530273,61.95677185058594,
2024-04-19,31.010000228881836,62.166290283203125,
2024-04-22,31.96500015258789,63.04425811767578,
2024-04-23,32.7599983215332,64.28140258789062,
2024-04-24,32.08000183105469,64.6904525756836,
2024-04-25,31.649999618530273,63.9521598815918,
2024-04-26,33.33000183105469,65.80786895751953,
2024-04-29,33.41999816894531,66.83549499511719,
2024-04-30,31.8799991607666,67.76334381103516,
2024-05-01,32.119998931884766,65.98745727539062,
2024-05-02,34.439998626708984,66.82552337646484,
2024-05-03,34.93000030517578,65.54846954345703,
2024-05-06,36.02000045776367,65.45867919921875,
2024-05-07,34.900001525878906,65.76795959472656,
2024-05-08,31.579999923706055,63.6628303527832,
2024-05-09,34.810001373291016,64.30134582519531,
2024-05-10,31.59000015258789,62.78485870361328,
2024-05-13,32.0099983215332,63.80250549316406,
2024-05-14,33.439998626708984,64.4310531616211,
2024-05-15,32.29999923706055,63.752620697021484,
2024-05-16,31.31999969482422,63.9521598815918,
2024-05-17,33.83000183105469,64.33128356933594,
2024-05-20,33.029998779296875,64.62061309814453,
2024-05-21,32.279998779296875,63.9521598815918,
2024-05-22,30.610000610351562,62.04656219482422,
2024-05-23,29.68000030517578,61.43797302246094,
2024-05-24,30.030000686645508,61.497833251953125,
2024-05-28,29.639999389648438,62.026607513427734,
2024-05-29,28.719999313354492,60.90919494628906,
2024-05-30,29.360000610351562,62.36582565307617,
2024-05-31,29.270000457763672,62.844722747802734,
2024-06-03,28.809999465942383,63.31363296508789,
2024-06-04,30.139999389648438,63.183937072753906,
2024-06-05,31.0,63.38347244262695,
2024-06-06,31.190000534057617,66.86542510986328,
2024-06-07,30.049999237060547,67.14478302001953,
2024-06-10,30.440000534057617,66.93525695800781,
2024-06-11,33.79999923706055,64.62061309814453,
2024-06-12,35.75,63.28370666503906,
2024-06-13,33.43000030517578,61.39806365966797,
2024-06-14,30.899999618530273,60.49515151977539,
2024-06-17,30.809999465942383,59.99131774902344,
2024-06-18,30.530000686645508,58.983642578125,
2024-06-20,30.139999389648438,59.66207504272461,
2024-06-21,29.8700008392334,60.470211029052734,
2024-06-24,33.70000076293945,59.3527946472168,
2024-06-25,32.970001220703125,59.19316482543945,
2024-06-26,31.40999984741211,58.12562561035156,
2024-06-27,30.459999084472656,58.235374450683594,
2024-06-28,30.209999084472656,57.89616012573242,
2024-07-01,29.829999923706055,57.67667007446289,
2024-07-02,29.3799991607666,58.83399200439453,
2024-07-03,28.979999542236328,59.502445220947266,
2024-07-05,28.549999237060547,59.622169494628906,
2024-07-08,28.149999618530273,58.95371627807617,
2024-07-09,28.360000610351562,58.863922119140625,
2024-07-10,28.170000076293945,58.764156341552734,
2024-07-11,29.610000610351562,59.85163879394531,
2024-07-12,29.540000915527344,60.1309928894043,
2024-07-15,32.099998474121094,60.33053207397461,
2024-07-16,33.459999084472656,61.667442321777344,
2024-07-17,32.27000045776367,61.098758697509766,
2024-07-18,30.860000610351562,59.86161422729492,
2024-07-19,29.959999084472656,59.19316482543945,
2024-07-22,29.6299991607666,60.62984085083008,
2024-07-23,29.34000015258789,59.57228469848633,
2024-07-24,26.459999084472656,57.936065673828125,
2024-07-25,26.459999084472656,57.08802795410156,
2024-07-26,27.100000381469727,58.15555953979492,
2024-07-29,26.84000015258789,58.80405807495117,
2024-07-30,27.459999084472656,63.85239028930664,
2024-07-31,28.290000915527344,65.62828063964844,
2024-08-01,26.420000076293945,65.15936279296875,
2024-08-02,25.770000457763672,61.8370475769043,
2024-08-05,24.559999465942383,60.320552825927734,
2024-08-06,24.15999984741211,62.60527420043945,
2024-08-07,24.1200008392334,62.595298767089844,
2024-08-08,25.21500015258789,64.13174438476562,
2024-08-09,25.440000534057617,64.57073211669922,
2024-08-12,25.170000076293945,63.31363296508789,
2024-08-13,26.25,64.95983123779297,
2024-08-14,26.579999923706055,65.98745727539062,
2024-08-15,28.3700008392334,67.7833023071289,
2024-08-16,28.450000762939453,67.80325317382812,
2024-08-19,30.34000015258789,69.26986694335938,
2024-08-20,29.290000915527344,71.72418975830078,
2024-08-21,29.75,71.29518127441406,
2024-08-22,29.959999084472656,71.35504150390625,
2024-08-23,31.459999084472656,71.53462982177734,
2024-08-26,31.8799991607666,71.87384796142578,
2024-08-27,32.5099983215332,71.42488098144531,
2024-08-28,31.579999923706055,70.26756286621094,
2024-08-29,41.65999984741211,72.99126434326172,
2024-08-30,44.0099983215332,72.26294708251953,
2024-09-03,41.59000015258789,71.83393859863281,
2024-09-04,40.22999954223633,72.44253540039062,
2024-09-05,39.63999938964844,71.8638687133789,
2024-09-06,38.439998626708984,68.73110961914062,
2024-09-09,38.16999816894531,69.19004821777344,
2024-09-10,37.27000045776367,68.69120025634766,
2024-09-11,40.2400016784668,69.19004821777344,
2024-09-12,41.7400016784668,70.19772338867188,
2024-09-13,44.0099983215332,69.93831634521484,
2024-09-16,44.060001373291016,70.90608215332031,
2024-09-17,44.0,71.6044692993164,
2024-09-18,44.279998779296875,72.95135498046875,
2024-09-19,44.97999954223633,77.3910903930664,
2024-09-20,44.93000030517578,76.58296203613281,
2024-09-23,44.66999816894531,77.49085998535156,
2024-09-24,44.619998931884766,78.15930938720703,
2024-09-25,43.2400016784668,77.18157958984375,
2024-09-26,41.63999938964844,79.89530181884766,
2024-09-27,41.15999984741211,77.70037841796875,
2024-09-30,40.81999969482422,77.85002899169922,
2024-10-01,38.47999954223633,77.29132080078125,
2024-10-02,39.04999923706055,77.26139831542969,
2024-10-03,38.5,77.1316909790039,
2024-10-04,39.36000061035156,79.17696380615234,
2024-10-07,38.599998474121094,80.07489013671875,
2024-10-08,41.150001525878906,80.97281646728516,
2024-10-09,43.25,81.46168518066406,
2024-10-10,42.0099983215332,78.79784393310547,
2024-10-11,47.08000183105469,80.32431030273438,
2024-10-14,49.2599983215332,80.48394012451172,
2024-10-15,47.86000061035156,79.36653137207031,
2024-10-16,47.970001220703125,80.63359832763672,
2024-10-17,43.93000030517578,79.63590240478516,
2024-10-18,44.540000915527344,80.7533187866211,
2024-10-21,43.650001525878906,80.37419128417969,
2024-10-22,43.9900016784668,80.72339630126953,
2024-10-23,41.810001373291016,80.6435775756836,
2024-10-24,42.029998779296875,81.20227813720703,
2024-10-25,40.70000076293945,81.51156616210938,
2024-10-28,42.119998931884766,83.39720153808594,
2024-10-29,42.869998931884766,80.09484100341797,
2024-10-30,45.2400016784668,78.03959655761719,
2024-10-31,43.849998474121094,79.11710357666016,
2024-11-01,43.220001220703125,77.07183074951172,
2024-11-04,43.689998626708984,77.94979858398438,
2024-11-05,45.599998474121094,79.06721496582031,
2024-11-06,50.0,81.22223663330078,
2024-11-07,48.790000915527344,81.1623764038086,
2024-11-08,46.47999954223633,82.81855010986328,
2024-11-11,57.584999084472656,86.73948669433594,
2024-11-12,57.59000015258789,86.20072937011719,
2024-11-13,54.81999969482422,87.10862731933594,
2024-11-14,53.209999084472656,85.59213256835938,
2024-11-15,56.150001525878906,85.63204193115234,
2024-11-18,62.060001373291016,84.47471618652344,
2024-11-19,63.959999084472656,83.89604949951172,
2024-11-20,63.189998626708984,84.5445556640625,
2024-11-21,65.73999786376953,84.62437438964844,
2024-11-22,66.55000305175781,86.56986999511719,
2024-11-25,69.3499984741211,87.56756591796875,
2024-11-26,66.2699966430664,86.73948669433594,
2024-11-27,68.37000274658203,86.37033081054688,
2024-11-29,70.01000213623047,86.56986999511719,
2024-12-02,68.38999938964844,86.33042907714844,
2024-12-03,70.76000213623047,84.94363403320312,
2024-12-04,72.0,89.12397003173828,
2024-12-05,68.3499984741211,88.8396224975586,
2024-12-06,71.87999725341797,89.67269897460938,
2024-12-09,68.81999969482422,89.79242706298828,
2024-12-10,66.31999969482422,88.55528259277344,
2024-12-11,69.93000030517578,90.54069519042969,
2024-12-12,68.7699966430664,89.19380950927734,
2024-12-13,70.69999694824219,90.81006622314453,
2024-12-16,72.86000061035156,91.08943176269531,
2024-12-17,70.88999938964844,90.65044403076172,
2024-12-18,63.34000015258789,85.25291442871094,
2024-12-19,63.0,86.57984924316406,
2024-12-20,65.63999938964844,86.92903900146484,
2024-12-23,64.94999694824219,86.69957733154297,
2024-12-24,65.9000015258789,88.04646301269531,
2024-12-26,66.8499984741211,87.93671417236328,
2024-12-27,64.63999938964844,86.65966796875,
2024-12-30,62.630001068115234,85.23296356201172,
2024-12-31,60.900001525878906,85.15314483642578,
2025-01-02,62.5099983215332,85.98123168945312,
2025-01-03,66.5,87.39795684814453,
2025-01-06,65.08999633789062,89.3235092163086,
2025-01-07,61.290000915527344,87.76710510253906,
2025-01-08,58.66999816894531,87.73717498779297,
2025-01-10,55.310001373291016,83.16773986816406,
2025-01-13,54.689998626708984,83.79627990722656,
2025-01-14,55.349998474121094,86.97892761230469,
2025-01-15,58.209999084472656,89.4332504272461,
2025-01-16,58.0,88.71491241455078,
2025-01-17,57.9900016784668,91.5982437133789,
2025-01-21,56.7599983215332,89.56295013427734,
2025-01-22,56.439998626708984,89.64276885986328,
2025-01-23,56.7599983215332,89.5230484008789,
2025-01-24,55.72999954223633,88.90447998046875,
2025-01-27,55.16999816894531,90.03186798095703,
2025-01-28,57.63999938964844,87.98660278320312,
2025-01-29,58.95000076293945,88.55528259277344,
2025-01-30,62.099998474121094,89.36341857910156,
2025-01-31,61.06999969482422,88.37570190429688,
2025-02-03,59.880001068115234,89.30355834960938,
2025-02-04,59.529998779296875,77.54573059082031,
2025-02-05,62.79999923706055,79.01732635498047,
2025-02-06,61.75,78.38878631591797,
2025-02-07,75.22000122070312,77.1316909790039,
2025-02-10,77.75,78.0595474243164,
2025-02-11,78.0199966430664,76.03422546386719,
2025-02-12,75.66000366210938,76.09408569335938,
2025-02-13,79.27999877929688,76.41334533691406,
2025-02-14,80.69000244140625,77.79016876220703,
2025-02-18,80.9800033569336,78.43867492675781,
2025-02-19,76.37999725341797,78.17926788330078,
2025-02-20,74.61000061035156,77.4509506225586,
2025-02-21,68.55000305175781,74.77713012695312,
2025-02-24,66.51000213623047,75.07644653320312,
2025-02-25,63.959999084472656,73.89916229248047,
2025-02-26,64.54000091552734,71.88382720947266,
2025-02-27,61.709999084472656,70.5668716430664,
2025-02-28,64.1500015258789,70.8861312866211,
2025-03-03,61.86000061035156,69.58912658691406,
2025-03-04,57.0099983215332,67.3243637084961,
2025-03-05,58.650001525878906,69.33970642089844,
2025-03-06,52.63999938964844,67.92298126220703,
2025-03-07,51.970001220703125,70.31745147705078,
2025-03-10,46.400001525878906,68.00279998779297,
2025-03-11,46.77000045776367,67.82321166992188,
2025-03-12,48.810001373291016,68.46173858642578,
2025-03-13,46.900001525878906,66.75568389892578,
2025-03-14,50.08000183105469,68.79096984863281,
2025-03-17,47.959999084472656,69.4893569946289,
2025-03-18,43.70000076293945,68.72113037109375,
2025-03-19,47.709999084472656,69.83855438232422,
2025-03-20,47.95000076293945,69.50930786132812,
2025-03-21,49.900001525878906,70.02811431884766,
2025-03-24,52.540000915527344,70.80631256103516,
2025-03-25,50.93000030517578,70.69657135009766,
2025-03-26,48.31999969482422,69.80862426757812,
2025-03-27,47.380001068115234,68.70117950439453,
2025-03-28,46.20000076293945,64.99974060058594,
2025-03-31,45.189998626708984,65.0995101928711,
2025-04-01,45.5099983215332,65.94754791259766,
2025-04-02,47.75,66.99512481689453,
2025-04-03,38.90999984741211,61.56767272949219,
2025-04-04,35.75,58.235374450683594,
2025-04-07,37.56999969482422,58.39500427246094,
2025-04-08,36.45000076293945,57.277587890625,
2025-04-09,44.29999923706055,63.80250549316406,
2025-04-10,40.7400016784668,60.420326232910156,
2025-04-11,40.4900016784668,62.445640563964844,
2025-04-14,40.779998779296875,62.126380920410156,
2025-04-15,41.59000015258789,61.85700225830078,
2025-04-16,40.7599983215332,60.1010627746582,
2025-04-17,42.099998474121094,60.859310150146484,
2025-04-21,40.650001525878906,60.145957946777344,
2025-04-22,43.81999969482422,61.27833938598633,
2025-04-23,46.84000015258789,62.315940856933594,
2025-04-24,48.20000076293945,64.62061309814453,
2025-04-25,49.09000015258789,65.18929290771484,
2025-04-28,49.16999816894531,64.78024291992188,
2025-04-29,50.400001525878906,66.16703796386719,
2025-04-30,49.7599983215332,65.68814086914062,
2025-05-01,49.75,65.25914001464844,
2025-05-02,52.34000015258789,67.08491516113281,
2025-05-05,52.09000015258789,68.38191986083984,
2025-05-06,51.0,67.89305114746094,
2025-05-07,51.540000915527344,68.53157806396484,
2025-05-08,54.2599983215332,70.31745147705078,
2025-05-09,46.40999984741211,70.09795379638672,
2025-05-12,53.7400016784668,72.14321899414062,
2025-05-13,53.939998626708984,72.1232681274414,
2025-05-14,56.54999923706055,72.51236724853516,
2025-05-15,51.75,71.4049301147461,
2025-05-16,52.56999969482422,72.0135269165039,
2025-05-19,51.709999084472656,72.1531982421875,
2025-05-20,49.7400016784668,72.44253540039062,
2025-05-21,47.2400016784668,71.48474884033203,
2025-05-22,48.970001220703125,71.28520202636719,
2025-05-23,49.29999923706055,69.68889617919922,
2025-05-27,51.18000030517578,71.31513977050781,
2025-05-28,50.68000030517578,71.27523040771484,
2025-05-29,52.04999923706055,70.76641082763672,
2025-05-30,51.900001525878906,70.11790466308594,
2025-06-02,52.900001525878906,70.76641082763672,
2025-06-03,54.959999084472656,71.16548919677734,
2025-06-04,54.33000183105469,72.63209533691406,
2025-06-05,55.709999084472656,72.3028564453125,
2025-06-06,58.91999816894531,73.2606430053711,
2025-06-09,61.34000015258789,73.38036346435547,
2025-06-10,61.0,74.58757781982422,
2025-06-11,63.5,74.43791961669922,
2025-06-12,61.04999923706055,74.63745880126953,
2025-06-13,59.11000061035156,70.66664123535156,
2025-06-16,60.849998474121094,72.09333801269531,
2025-06-17,59.900001525878906,70.50700378417969,
2025-06-18,61.68000030517578,68.41184997558594,
2025-06-20,62.060001373291016,69.88844299316406,
2025-06-23,62.189998626708984,71.84391784667969,
2025-06-24,65.66000366210938,73.41029357910156,
2025-06-25,66.25,72.90147399902344,
2025-06-26,66.9000015258789,73.00123596191406,
2025-06-27,68.05999755859375,73.47015380859375,
2025-06-30,69.13999938964844,74.14859008789062,
2025-07-01,67.0999984741211,75.11634826660156,
2025-07-02,68.37000274658203,76.13399505615234,
2025-07-03,69.19000244140625,76.41334533691406,
2025-07-07,71.2300033569336,76.0042953491211,
2025-07-08,67.7300033569336,74.85694885253906,
2025-07-09,69.06999969482422,74.65741729736328,
2025-07-10,68.54499816894531,75.52540588378906,
2025-07-11,64.72000122070312,71.19541931152344,
2025-07-14,64.05000305175781,73.7195816040039,
2025-07-15,66.1500015258789,72.7917251586914,
2025-07-16,67.20999908447266,72.80170440673828,
2025-07-17,69.47000122070312,73.68965148925781,
2025-07-18,68.9000015258789,73.99893188476562,
2025-07-21,66.75,74.6474380493164,
2025-07-22,65.43000030517578,75.82471466064453,
2025-07-23,65.63999938964844,76.48319244384766,
2025-07-24,65.81999969482422,77.64051818847656,
2025-07-25,67.08999633789062,77.8001480102539,
2025-07-28,67.51000213623047,78.03959655761719,
2025-07-29,67.95999908447266,71.28520202636719,
2025-07-30,67.43000030517578,69.5492172241211,
2025-07-31,68.55999755859375,68.6014175415039,
2025-08-01,66.41000366210938,66.95521545410156,
2025-08-04,74.79000091552734,67.85314178466797,
2025-08-05,74.86000061035156,67.6735610961914,
2025-08-06,77.27999877929688,69.2598876953125,
2025-08-07,78.95999908447266,68.06266021728516,
2025-08-08,72.33000183105469,67.49397277832031,
2025-08-11,72.97000122070312,66.92528533935547,
2025-08-12,76.88500213623047,67.813232421875,
2025-08-13,77.70999908447266,70.46709442138672,
2025-08-14,77.0199966430664,69.21997833251953,
2025-08-15,78.72000122070312,69.07032775878906,
2025-08-18,78.23999786376953,69.36963653564453,
2025-08-19,73.86000061035156,68.8907470703125,
2025-08-20,72.9800033569336,67.92298126220703,
2025-08-21,74.48999786376953,67.39420318603516,
2025-08-22,79.48999786376953,69.73878479003906,
2025-08-25,77.38999938964844,69.31975555419922,
2025-08-26,77.94999694824219,70.01813507080078,
2025-08-27,77.58999633789062,69.4893569946289,
2025-08-28,79.98999786376953,69.8984146118164,
2025-08-29,88.45999908447266,70.02811431884766,
2025-09-02,82.22000122070312,69.09027862548828,
2025-09-03,85.30999755859375,69.47938537597656,
2025-09-04,89.66000366210938,68.3021011352539,
2025-09-05,87.3499984741211,68.10256958007812,
2025-09-08,85.87999725341797,68.24224090576172,
2025-09-09,88.41999816894531,67.5239028930664,
2025-09-10,84.87000274658203,65.48860931396484,
2025-09-11,81.41000366210938,67.1148452758789,
2025-09-12,83.08000183105469,66.73572540283203,
2025-09-15,89.43000030517578,66.95521545410156,
2025-09-16,89.95999908447266,66.69581604003906,
